,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2797,Dean Valio,Warmest Embrace,0Sn8lWeOkc5crNhOus3hw9,60,0.988,0.171,294545,0.0323,0.906,0,0.111,-23.442,1,0.0375,72.005,5,0.0351
2798,Mau y Ricky,La Boca - Remix,2EEmzqzM70CybVspgM7YRT,67,0.236,0.691,188468,0.773,0.0,11,0.329,-3.812,0,0.0355,92.992,4,0.85
2799,Charles Bolt,Hush Now,2sKfTPqN7GLhTybpl8AxFd,60,0.994,0.459,109573,0.0808,0.97,2,0.1,-21.681,0,0.0806,151.728,4,0.331
2800,Quando Rondo,4th Qtr,3K156afZ16p8TEyggIq5El,54,0.277,0.815,160500,0.503,0.0,9,0.149,-4.916,0,0.252,150.185,4,0.705
2801,Lorraine J. Kovach,Dear Lara,4zXzlkdNOLcd1BHFVYeTe2,61,0.995,0.582,83750,0.0305,0.964,7,0.111,-20.496,0,0.095,76.68,3,0.445
2802,Wage War,Who I Am,1X8ZRIoNFyJM4sqTXbMDga,58,0.000909,0.502,221760,0.968,1.46e-06,1,0.621,-3.423,1,0.155,106.994,4,0.209
2803,Koe Wetzel,Too High to Cry,1YP7XWU2ShAIKpO9Hlobmk,53,0.206,0.443,389973,0.434,5.41e-05,4,0.0689,-8.239,1,0.031,114.978,3,0.111
2804,Future,Never Stop,1AGPmw3QJBNfOK6XioDhZp,56,0.0662,0.571,291334,0.556,0.000149,1,0.137,-5.857,1,0.223,155.465,4,0.0762
2805,Cage The Elephant,Broken Boy,0RbcDELsGTciLeMGsSdJAc,57,0.0018,0.52,163200,0.931,0.000281,4,0.115,-3.051,1,0.0969,166.027,4,0.557
2806,Skillet,You Ain't Ready,2LI1d1DXsrzWXY9rHeEsrz,0,0.00285,0.52,197993,0.973,0.0,4,0.377,-3.952,1,0.0702,94.078,4,0.622
2807,Beast Coast,"Snow In The Stadium (feat. Erick The Architect, Meechy Darko, Kirk Knight, CJ Fly & Issa Gold)",303vxJwRRaPGBriyN5EuDw,57,0.109,0.647,278387,0.689,0.0,6,0.187,-8.215,0,0.393,134.561,4,0.584
2808,Gryffin,Whole Heart - Young Bombs Remix,6hQtMWmGnaFXFVlK0a5SbM,0,0.0453,0.589,217213,0.634,1.89e-05,9,0.114,-8.352,1,0.0445,82.0,4,0.329
2809,The Goo Goo Dolls,"Money, Fame & Fortune",6SAc4gXXz5pL56M4b1sPrC,50,0.00667,0.656,197091,0.729,0.0,7,0.0987,-5.598,1,0.0257,119.002,4,0.548
2810,Steve Lacy,Only If,0AzacpqYhvdOSbFvJ6eCKr,56,0.105,0.811,100563,0.401,0.0,4,0.0785,-4.909,1,0.0409,86.023,4,0.815
2811,Wale,Gemini (2 Sides),3k9ZjtTpDwZNu8YmGu0Dyx,56,0.841,0.682,184319,0.648,0.0,6,0.0869,-6.99,1,0.373,86.587,4,0.687
2812,Loote,85%,5teOR8KU4XNWY2WlVUDiIR,60,0.346,0.574,174107,0.651,0.0,7,0.149,-7.585,1,0.046,140.017,4,0.368
2813,Juanes,Querer Mejor,5Yp4UtIwEHfHXEowSan061,67,0.297,0.781,171280,0.705,0.0,2,0.118,-4.51,1,0.134,82.523,4,0.615
2814,Sum 41,Turning Away,05l63xRmIhBCYmGSPFOhyE,57,5.14e-05,0.566,230806,0.919,0.00487,6,0.04,-3.71,0,0.0402,120.001,4,0.414
2815,Taron Egerton,I'm Still Standing,1lLa9hW0l2pjTzwmhtRCI8,63,0.0506,0.223,238440,0.816,5.01e-05,10,0.154,-4.594,0,0.0487,174.941,4,0.313
2816,Calibre 50,Aunque Ahora Estés Con Él,0PuErIpWTRvqU9kWmbeUo2,0,0.582,0.502,214293,0.553,0.0,5,0.377,-4.978,1,0.0602,172.148,3,0.725
2817,Calibre 50,Siempre Te Voy A Querer,0QoqYvq29RRCtWpe3fQtr1,0,0.58,0.775,234360,0.452,0.0,0,0.17,-4.243,1,0.0311,129.941,3,0.606
2818,Calibre 50,Contigo,0fvcQ1p0uOAmNdsrApsMgu,0,0.691,0.639,210440,0.725,0.000144,7,0.274,-5.309,1,0.0306,136.956,4,0.619
2819,Calibre 50,Qué Tiene De Malo,0nkHWAC7TBdVpp4g3KdZwX,0,0.705,0.766,168653,0.805,0.0,8,0.0928,-2.771,1,0.0443,114.195,3,0.967
2820,Calibre 50,Te Estoy Engañando Con Otra,1zjExhmsN5hwfDiEADXIY6,0,0.186,0.784,191973,0.87,1.85e-05,10,0.0435,-2.674,1,0.0506,142.765,3,0.967
2821,Calibre 50,El Niño Sicario,2igwjuo0wNTlGvNlTFiY3A,0,0.673,0.752,286920,0.738,0.0,5,0.358,-3.788,0,0.0314,105.05,4,0.862
2822,Calibre 50,Bohemio Loco,366kuw0XsbCPnoiOGYOeAP,0,0.477,0.665,189360,0.751,0.0,8,0.27,-4.223,1,0.0866,148.195,4,0.971
2823,Calibre 50,Tus Latidos,4C1Da2FTf53ukqAxI2XwE1,0,0.589,0.73,175893,0.751,4.76e-05,8,0.151,-4.282,1,0.0376,140.116,4,0.845
2824,Calibre 50,El Tierno Se Fue,4HoJiENNC5UzatB0OAzbQW,0,0.167,0.657,259627,0.694,0.0,3,0.216,-2.636,1,0.0735,154.906,3,0.704
2825,Calibre 50,"Mujer De Todos, Mujer De Nadie",79GSR9L6T7b1k4AqqAL5aR,0,0.557,0.655,189920,0.732,1.07e-06,2,0.319,-3.094,0,0.0556,148.083,4,0.957
2826,Calibre 50,Ni Que Estuvieras Tan Buena,7p1kRGnhMlvfXDFA5ur3o4,0,0.449,0.777,139907,0.888,0.0,10,0.182,-3.222,1,0.11,138.963,1,0.959
2827,Calibre 50,El Inmigrante,7vw6xK6Zu0yLeZieFGbBcZ,0,0.403,0.797,179427,0.758,0.0,3,0.623,-3.401,1,0.0522,121.159,3,0.963
2828,Chris Janson,Waitin' on 5,5jWaJbUoIDS75HXcdVJNR1,55,0.0673,0.54,174453,0.896,0.0,1,0.146,-2.925,1,0.0457,159.908,4,0.865
2829,Weezer,Take On Me,1ZB2qWsheGabSEYvBYxjKn,58,0.00568,0.441,223560,0.762,3.31e-05,8,0.0865,-3.857,1,0.0438,167.964,4,0.743
2830,Bush,"Bullet Holes (From ""John Wick: Chapter 3 - Parabellum"")",4Nr465nCPqLBUi6xmms5uL,58,0.00493,0.49,226667,0.82,3.68e-05,8,0.129,-4.122,1,0.0614,149.943,4,0.358
2831,Darell,Fumeteo,6dZgwCrQ2cPERXn63jG8PY,64,0.135,0.781,198875,0.584,0.000826,1,0.0784,-6.016,1,0.0684,175.996,4,0.459
2832,BlocBoy JB,Mercedes,5LPI0nfzndJ6mjGkCTDPNv,55,0.0645,0.876,121645,0.553,0.0,1,0.0901,-6.249,1,0.344,145.904,4,0.892
2833,Tori Kelly,Sorry Would Go A Long Way,3BuahhfJclheHyXL9pVrmO,60,0.803,0.424,191305,0.35,0.0,6,0.106,-6.807,1,0.0467,164.216,4,0.331
2834,mell-ø,Waiting for You,1eN0D2pAR1hou4iEuXQkYQ,57,0.828,0.74,94865,0.133,0.957,8,0.131,-16.642,0,0.0633,73.982,4,0.113
2835,PnB Rock,Nowadays,5IzxwemT7flEotTwSL1XhB,55,0.341,0.722,184640,0.696,0.0,10,0.207,-4.238,0,0.0602,90.032,4,0.356
2836,Issues,Tapping Out,65nxwwEt3wwNv5hFqUQWph,56,0.0162,0.449,217944,0.973,1.63e-06,7,0.0828,-4.609,1,0.184,195.97,4,0.366
2837,AB6IX,BREATHE,4XbyRgWe6yU4wE6WShdTEs,64,0.0641,0.818,217824,0.849,0.0,9,0.0839,-4.399,0,0.206,124.954,4,0.605
2838,Kara-Lis Coverdale,Moments In Love,2CxBaNFCjYVi0Iv2PpeZDG,55,0.906,0.397,563428,0.0536,0.924,0,0.0903,-28.425,0,0.0297,72.158,1,0.165
2839,Skizzy Mars,No Advice,25lb41AJ5y3YGESaN9WoJc,55,0.577,0.876,157714,0.692,0.0,2,0.105,-3.625,0,0.0857,140.041,4,0.674
2840,Phantogram,Into Happiness,5lIwTyrz9zw2f9yr1ckgex,56,0.00297,0.18,201093,0.798,9.44e-05,5,0.22,-4.149,0,0.0429,141.048,5,0.134
2841,Riley Green,Bettin' Man,1IX61IbD75FDx6KD852ZE1,54,0.0257,0.608,188267,0.634,0.0,7,0.0999,-4.622,1,0.0296,140.0,4,0.767
2842,Zhavia Ward,17,3iyxVqVFcGPYd96fkunrAk,62,0.204,0.707,166000,0.52,0.0,6,0.408,-7.572,0,0.0749,90.012,4,0.491
2843,Henrietta Kuipers,Salvatore,6t49FHYi8W01F35FMrdgbk,60,0.99,0.426,136531,0.0042,0.906,2,0.107,-24.907,1,0.0367,137.605,3,0.396
2844,Jeremy Renner,Main Attraction,4ZSyW6b7swz86ONngnW9SG,58,0.213,0.573,202878,0.765,0.0,7,0.443,-4.508,1,0.0501,138.89,4,0.588
2845,Glory Mopz,Sippin' Tea in Yo Hood,3G7ngpoKW8q1we2AQ1HolK,57,0.104,0.655,141244,0.858,0.0,9,0.402,-2.739,1,0.29,146.027,4,0.718
2846,Joy Williams,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,59,0.912,0.396,235587,0.198,0.0,2,0.0972,-9.096,1,0.031,138.624,3,0.19
2847,K CAMP,Slow Down (feat. Young Dolph),760BpRuGPBEQrEjvCJq3F8,55,0.0247,0.918,162947,0.549,0.0017,8,0.362,-6.47,1,0.141,149.964,4,0.203
2848,Zach Williams,Rescue Story,58O7GjaHjrLD08A9B0UrGe,55,0.326,0.563,236428,0.681,0.0,0,0.135,-6.656,1,0.0357,146.038,4,0.369
2849,Tee Grizzley,Million Dollar Foreign,7gi382IvUkUGtuQN6xwLxT,54,0.751,0.726,193433,0.752,0.0,8,0.0845,-5.111,1,0.351,163.996,4,0.42
2850,Wallows,Remember When,5naar7XewEOAjOywIp6Jjq,56,0.00112,0.504,155147,0.708,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,0.51
2851,Sleep Safari,Elysium,18B0ucX3wBJ1FKV1ZsvrBa,55,0.894,0.0967,159000,0.0997,0.982,5,0.109,-27.72,0,0.0399,88.242,1,0.0371
2852,Matt Maeson,Hallucinogenics,6bLU8e0LGyztE9iD5DWBQ1,56,0.457,0.549,187173,0.653,0.0,0,0.0969,-7.47,1,0.0503,121.348,4,0.287
2853,Ringolyn,Wanna See You,0g8u3ibuWC2YF8l8ZJc46k,56,0.0842,0.421,248982,0.451,0.846,2,0.565,-13.859,1,0.03,109.921,4,0.372
2854,311,What The?!,5e1F1cUxpvVxPZHr3YG66g,47,0.00187,0.632,214667,0.918,2.02e-05,4,0.0458,-6.085,1,0.0622,92.006,4,0.846
2855,Toro y Moi,Freelance,1zbLpabwKzj404PWNEKtjL,55,0.014,0.975,225893,0.475,0.0111,9,0.165,-7.067,0,0.123,115.009,4,0.867
2856,gnash,dear insecurity (feat. ben abraham),3fxldvXG3wRdUO6XmdO9pE,59,0.519,0.659,218929,0.348,0.0,5,0.339,-8.227,1,0.151,84.376,4,0.582
2857,Tycho,No Stress,77gipvI3N8oYcGNs411VIR,50,0.233,0.493,229657,0.534,0.00186,7,0.0979,-11.326,0,0.0716,166.08,4,0.349
2858,Maluma,Extrañándote (feat. Zion & Lennox),40kh4oBp5jEgdMN4WhvtCN,64,0.0415,0.831,225080,0.762,0.0,7,0.129,-3.336,1,0.0792,91.998,4,0.533
2859,Elevation Worship,With You (Paradoxology),2dbXF6IGhuq6O63bJ1TFYr,56,0.851,0.359,364990,0.253,4.24e-06,7,0.118,-9.238,1,0.0302,89.723,4,0.265
2860,T-Pain,Getcha Roll on (feat. Tory Lanez),3mhLnZNg2efKBLPxH5xaKr,58,0.0422,0.71,234721,0.695,0.0,0,0.205,-4.458,1,0.344,171.141,4,0.642
2861,Taron Egerton,Your Song,25g4eKr6Xy8tXmf66pqLgs,63,0.757,0.403,240600,0.505,0.0,3,0.121,-7.673,1,0.0306,128.941,4,0.177
2862,The Score,Dreamin (with blackbear),2EtDBM1HREttw143IwZvJ0,60,0.00252,0.609,198640,0.726,0.0,1,0.0745,-3.947,0,0.108,79.967,4,0.616
2863,Rich Brian,Where Does The Time Go (feat. Joji),0D7EgPJwNzBTSej80OveHZ,0,0.184,0.642,251289,0.553,9.79e-06,2,0.112,-6.573,1,0.0265,139.925,4,0.129
2864,Rich Brian,No Worries,0MzNxGXKc2xWWfOESdY24A,0,0.716,0.571,163353,0.607,0.0,10,0.115,-8.362,1,0.0949,79.327,4,0.164
2865,Rich Brian,Curious,0gV4OFe8KQOUAPqp9ynmAw,0,0.905,0.819,225499,0.434,1.92e-06,6,0.106,-7.232,1,0.0496,111.048,4,0.889
2866,Rich Brian,Rapapapa (feat. RZA),0kTjcIosbddKKO4VdDjAXI,0,0.456,0.708,247166,0.696,0.0,1,0.131,-4.747,1,0.238,126.906,4,0.546
2867,Rich Brian,Vacant,1M86gMpkoaXg83hOdGGhCw,0,0.74,0.573,152521,0.483,6.92e-06,0,0.266,-9.313,0,0.141,192.101,4,0.301
2868,Rich Brian,The Sailor,1qGOKmfLI80DtGq9DPbZLm,0,0.0935,0.458,220834,0.557,8.03e-05,11,0.687,-8.79,0,0.134,119.944,4,0.364
2869,Rich Brian,Confetti,2Wpf66d6S1qZO4Mt39PvEz,0,0.127,0.77,172023,0.762,0.0,1,0.0809,-4.298,1,0.118,141.052,4,0.326
2870,Rich Brian,100 Degrees,2ZDpSQfBdgkooeXw6oj3Uz,0,0.118,0.756,166146,0.648,0.0,0,0.515,-5.287,1,0.0731,80.979,4,0.657
2871,Rich Brian,Slow Down Turbo,2zormHUirzCWzqGJCBUGy3,0,0.217,0.406,239715,0.514,0.089,0,0.182,-7.693,1,0.153,75.592,4,0.0387
2872,Rich Brian,Drive Safe,4SUq00ZpMU9i6bctm71uDh,0,0.638,0.633,240118,0.313,0.0,7,0.139,-8.136,1,0.0264,98.013,4,0.425
2873,Jaydayoungan,War Ready,1OnVnjOhfIZPkdelNRBSrq,53,0.114,0.772,107692,0.566,0.0,11,0.102,-8.434,1,0.2,168.06,4,0.368
2874,Alex Rose,Khalifa,79P3fnch7Yxbe0uhH8usDI,64,0.371,0.589,256489,0.696,0.0,4,0.269,-5.34,0,0.167,130.923,4,0.253
2875,Cale Dodds,I Like Where This Is Going,7Mf0yxd8aivj6w4Ruly6J4,54,0.0989,0.543,185750,0.861,0.0,2,0.3,-3.802,1,0.0622,77.988,4,0.725
2876,WizKid,Fever,0tkHwJorWPATaYrsdyAyOi,29,0.532,0.741,237244,0.669,0.000268,0,0.166,-9.486,0,0.0584,98.025,4,0.883
2877,Voyager,Contact,1YeH0rjE6xIUdvrhFDsCz3,55,0.823,0.23,284328,0.0569,0.803,5,0.124,-29.402,1,0.0462,75.947,4,0.0367
2878,Dermot Kennedy,For Island Fires and Family,6Rk9OCPLRprxsMmYgnU1UF,62,0.893,0.474,285645,0.217,5.46e-05,10,0.104,-13.271,1,0.0891,102.274,4,0.237
2879,Hans Zimmer,The Lion King Orchestra Suite - Live,1eF5IuiNYgdyHYbkTFVQ5h,0,0.238,0.204,535840,0.529,0.517,5,0.462,-11.702,1,0.0598,86.769,4,0.177
2880,Maluma,Me Enamoré de Ti,6dKsUc346j7BM8RCH3prw9,64,0.366,0.778,199373,0.807,0.0,9,0.585,-3.62,1,0.0488,94.019,4,0.639
2881,2 Chainz,High Top Versace (feat. Young Thug),40wyhIkaVvuZUAbAiTOkHI,56,0.00206,0.788,176920,0.591,1.95e-05,1,0.116,-4.838,1,0.133,152.071,4,0.247
2882,Midland,Playboys,7txjrbYKn3od1Ye6Gz8dNy,51,0.0104,0.616,221734,0.848,0.0,2,0.118,-4.568,1,0.0288,100.05,4,0.56
2883,Chase Atlantic,HEAVEN AND BACK,5dewQ7ojISR32NAYNHFYWC,58,0.0902,0.309,248240,0.793,0.092,10,0.0888,-6.195,0,0.0774,193.714,4,0.532
2884,Gabbie Hanna,Medicate,3wHYfYBeUZGXW8QCUWS2m6,56,0.0997,0.777,204219,0.539,0.0,7,0.114,-6.234,0,0.0453,112.407,3,0.225
2885,Omar Apollo,So Good,0xjpgDNFyekbjessCBaaBq,55,0.0846,0.698,266560,0.784,0.00139,10,0.0387,-5.794,0,0.0326,117.979,4,0.852
2886,Beast Coast,"Coast/Clear (feat. Kirk Knight, Nyck Caution & Issa Gold)",5bH35UA16PMCYRSCFJAfry,56,0.0282,0.577,227933,0.78,0.0,11,0.305,-7.475,1,0.151,79.971,4,0.558
2887,Jade Bird,Lottery,5F3QLG5Vnc1kT02PM9Mk37,59,0.0861,0.609,151907,0.584,0.0,2,0.102,-4.38,1,0.0359,105.026,4,0.622
2888,FINNEAS,Angel,7iSEz0IIVF5H4KLXIm99Vk,59,0.743,0.535,311152,0.245,0.00338,5,0.298,-12.53,1,0.0363,130.133,4,0.238
2889,Yandel,Que No Acabe,2kbvpUmzLlgELnZqNv0xwn,66,0.0207,0.753,214093,0.775,0.0,0,0.116,-5.362,0,0.0465,92.058,4,0.693
2890,WizKid,Totori,0GdTk8neLxTU545LtKq8bJ,10,0.631,0.459,177006,0.739,0.0,7,0.54,-7.103,1,0.224,93.064,4,0.969
2891,LOOΠΔ,Butterfly,5jhYykolbcG1T9wZSyvhp5,62,0.0427,0.582,237756,0.866,0.00014,7,0.126,-4.139,0,0.0414,107.021,4,0.351
2892,NAV,OK (feat. Lil Durk),1Kg99KJWHMNn0IgnEwvWR0,56,0.0391,0.796,169040,0.637,1.29e-06,5,0.111,-6.102,0,0.14,80.011,4,0.403
2893,Beyoncé,Single Ladies (Put a Ring on It) - Homecoming Live,071lw34NhXIV26mskQZ4MB,60,0.00563,0.639,207209,0.93,0.0,9,0.956,-6.626,1,0.168,96.944,4,0.573
2894,Morat,Presiento,7nHUD2xhqkehsYk3PT6QDs,75,0.168,0.711,174380,0.727,0.0,2,0.296,-3.15,1,0.162,180.039,4,0.465
2895,Romeo Santos,Los Últimos,6Y9P646HsmJtZEE2zmgHeF,59,0.294,0.903,282853,0.656,2.26e-06,0,0.108,-3.953,0,0.0528,122.057,4,0.868
2896,Kidz Bop Kids,Don't Call Me Up,0do4cBQQj2zkiAhSG8rIZW,25,0.141,0.635,159725,0.788,0.0,9,0.117,-5.842,1,0.0493,98.63,4,0.284
2897,iann dior,who cares,5hpo6w8VtX1roDQzBQh89g,56,0.119,0.779,123115,0.442,0.0,1,0.131,-7.821,1,0.268,155.976,4,0.371
2898,Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,3REW4w7Bz2aUer7Q3WDjDj,57,0.582,0.685,203279,0.418,0.0,0,0.0853,-11.849,1,0.488,84.898,4,0.21
2899,Cimorelli,Never Enough,1RJ5HlGxviWkML3taa8Ifh,61,0.872,0.265,201663,0.324,0.0,6,0.0965,-6.647,1,0.0378,68.707,4,0.268
2900,VAX,What Are We Waiting For (feat. Ellise),7BUjnisMmZJQP30tLA25DD,65,0.354,0.622,161350,0.608,0.0,4,0.131,-8.494,0,0.0597,139.966,4,0.205
2901,girl in red,i'll die anyway.,7yyJF1BYBaCifNmO1RGhv7,57,0.000427,0.472,192612,0.627,0.574,0,0.0798,-6.895,1,0.0289,157.909,4,0.172
2902,Logic,COMMANDO (feat. G-Eazy),4p28KkjAQ16J3yF8PQHJVg,56,0.135,0.845,211933,0.486,0.0,8,0.104,-6.473,1,0.313,77.028,4,0.142
2903,Lil Jon,Taco Tuesday,2HUDp2dYioekRgzIKXzch9,14,0.00665,0.822,131015,0.676,0.00254,8,0.149,-5.025,1,0.336,135.059,4,0.211
2904,El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",38I8OemgIPYHdP5uBNY8BO,64,0.305,0.871,225600,0.931,0.00275,8,0.232,-3.647,1,0.0503,125.03,4,0.767
2905,San Holo,Lost Lately,5VKogtrmHIVnGPb49d4wRN,53,0.587,0.664,218769,0.591,0.000219,5,0.109,-4.297,1,0.0852,130.076,4,0.531
2906,invention_,Levitating,0Ueq7HrYgIzQ8wcIW6Duzg,60,0.612,0.406,179500,0.294,0.918,0,0.429,-14.574,1,0.0693,65.553,4,0.386
2907,Offset,North Star (feat. CeeLo Green),47Ad1NzqPuUFbCIURd94Oj,57,0.431,0.67,245759,0.391,0.0,4,0.24,-9.939,0,0.0729,79.971,4,0.108
2908,Jai Paul,He,6ysRK6One7O5GiRVvrs0x1,57,0.514,0.743,268000,0.441,0.00524,11,0.309,-11.169,1,0.0898,95.024,4,0.465
2909,JOYRYDE,IM GONE,1SYNgyiVRZEBhV0P4YFBk8,59,0.00961,0.664,285860,0.953,0.00665,9,0.263,-3.794,1,0.249,125.679,4,0.21
2910,Comethazine,ONMYGRANNYKIDS,1luVPNhyJQbG79KL7ickl3,55,0.00225,0.879,106286,0.575,0.0,0,0.242,-6.915,0,0.611,140.028,4,0.844
2911,Jitka Kubr,Komorebi,7wFCIItq3bxHsgRZVFvU0k,60,0.996,0.423,112000,0.0461,0.928,3,0.115,-24.909,1,0.0399,78.829,4,0.401
2912,Kota the Friend,Solar Return,5av7NCtwaAsID0TJylcSD4,56,0.775,0.695,236018,0.721,0.0,1,0.112,-6.335,1,0.308,90.098,4,0.762
2913,Avicii,Levels - Radio Edit,5p61ifh5pLrBPiOHBns0v5,56,0.047,0.584,199907,0.89,0.814,1,0.309,-5.941,0,0.0343,126.04,4,0.466
2914,Lil Keed,Snake,3wdnX9UwfyXkNq0FJVhQQD,55,0.188,0.943,183307,0.443,0.00225,7,0.282,-10.098,0,0.138,109.908,4,0.621
2915,JOHN.k,if we never met,5HBDBBr5OV90lubqW8ctJF,57,0.171,0.958,144427,0.376,0.0,8,0.127,-7.063,1,0.0523,107.964,4,0.331
2916,Herencia de Patrones,Pasajes De La Vida,3Z5upGPXmrFYWmDsTvw5Yv,55,0.444,0.774,161999,0.764,0.0,5,0.303,-3.78,1,0.036,110.077,3,0.873
2917,Romeo Santos,Años Luz,6hwmqR7uQhytLnJzt1RVPF,59,0.205,0.838,220320,0.641,0.0,11,0.123,-4.301,0,0.032,127.989,4,0.915
2918,ROZES,Halfway There,0pVE0otGuUr9ya4T3p8A19,61,0.0435,0.591,207920,0.743,0.000731,0,0.362,-4.245,0,0.0456,160.019,4,0.251
2919,dodie,Monster,2MKIadkPrRqaivpyn6cnI0,58,0.694,0.831,245847,0.606,0.000109,9,0.0635,-7.694,1,0.107,100.013,4,0.944
2920,Kota the Friend,Hollywood,3sp3wHVuQ3CRtsZykHDtKq,56,0.521,0.844,241679,0.646,0.0,6,0.0952,-5.746,1,0.243,88.011,4,0.684
2921,Opus Monik,Mellifluous,1vSqYZ2q0cvwlWNAzkzeOq,61,0.899,0.187,118295,0.0906,0.961,0,0.11,-21.033,1,0.0384,72.285,3,0.0715
2922,Seeb,Breathe,0FMxLZ8vp2oLDp5lOzHQQv,0,0.00597,0.508,240272,0.754,8.43e-06,7,0.307,-5.708,0,0.185,119.892,4,0.383
2923,iann dior,don't want to fall,6ijH5FAfl6yvSUEaIOP1Cf,56,0.0825,0.669,119144,0.612,0.0,9,0.251,-6.438,1,0.037,72.493,4,0.528
2924,Offset,Came A Long Way,1X5F8qFnvUe4sYmIqowEkB,57,0.487,0.807,172977,0.774,0.0,10,0.0892,-5.021,0,0.116,100.005,4,0.279
2925,Bastille,4AM,30lYvwoHHm0N4obVeriy4w,62,0.797,0.436,247778,0.243,2.37e-06,4,0.167,-13.759,1,0.0332,76.668,4,0.0821
2926,Summer Walker,Riot,4qQVKOnZEYWZIHUMRapsVO,57,0.624,0.58,104438,0.0978,0.0,1,0.112,-13.519,0,0.332,170.803,3,0.389
2927,Pouya,Superman Is Dead,7FwUGThSWSlfPMHiSGhNBK,56,0.163,0.902,196766,0.609,0.0,4,0.0636,-8.454,0,0.092,125.041,4,0.388
2928,Dreamscaper,As It Is,1HOqzysdiQb6ORHlrwAU5Z,55,0.984,0.251,255048,0.245,0.916,3,0.105,-21.044,1,0.0422,86.279,4,0.0382
2929,Pedro Capó,Calma - Alicia Remix,2dXZsbiWJUmr0jnGzuyk5L,66,0.311,0.755,224093,0.808,0.0,2,0.0951,-3.981,1,0.0404,126.917,4,0.673
2930,Young Nudy,Sunflower Seeds,4sylKPWeCdJnAvZdflt0y5,54,0.319,0.927,182320,0.486,1.81e-05,10,0.0973,-7.236,1,0.309,136.966,4,0.352
2931,Kidz Bop Kids,U.S.A.,06ihlyn1plOEi673LKmT1N,0,0.000337,0.63,190347,0.981,0.00613,11,0.108,-4.067,0,0.0618,139.536,4,0.782
2932,Kidz Bop Kids,"Thank U, Next - Japanese Version",1zxmwFt6zZC2kB7hQEzFRq,0,0.234,0.689,198800,0.82,0.0,1,0.353,-7.286,1,0.178,106.994,4,0.54
2933,FTI,Monster,2tM69wpwW31CYKGlZCOHfP,53,0.118,0.962,45023,0.178,0.00102,0,0.0958,-17.604,1,0.137,128.04,4,0.226
2934,Josh A,Used to,773YNtbrxwrlIQ3gcDFkN4,57,0.598,0.75,168016,0.473,0.0,3,0.27,-7.162,1,0.18,79.986,4,0.49
2935,Jaydayoungan,Flash Out,2yvvUNuGTnV9rGoWOF94II,33,0.338,0.849,122179,0.593,1.29e-06,0,0.062,-10.708,1,0.375,89.981,4,0.494
2936,Cooliecut,Nothing,6tFWMs2FJMi4loy4XlR8bz,59,0.65,0.722,128000,0.654,0.00213,9,0.137,-7.115,1,0.0279,119.93,4,0.55
2937,Ava Max,So Am I - Zane Lowe Remix,32JkonUkjlJ3rPviqg2JU0,0,0.0279,0.739,238049,0.707,8.33e-06,5,0.208,-6.225,1,0.0654,123.015,4,0.615
2938,Hunter Hayes,Heartbreak,2nHuAhUwIG29RYVD1zcUX2,54,0.195,0.606,172640,0.805,8.81e-06,11,0.109,-5.399,1,0.214,96.995,4,0.725
2939,Sum 41,Out For Blood,5FzPEGHio0vzpwBO3c5DHn,57,7.35e-05,0.553,216571,0.868,0.0359,6,0.0934,-4.186,0,0.048,140.047,4,0.5
2940,Christian Nodal,De Los Besos Que Te Di,1qfoq1qvZT7VwDVeekCJ97,62,0.388,0.504,167373,0.503,0.0,7,0.0608,-3.313,1,0.0422,195.593,4,0.709
2941,Ulices Chaidez,Que La Quieran (Que La Cuiden),1axqKw987jqGeTfjm9tOuv,61,0.824,0.739,194797,0.444,0.0,7,0.0696,-7.13,1,0.0337,148.012,3,0.696
2942,Vincent Brahn,Monita,2kYi4RwuTernByCJR6D4e1,60,0.994,0.203,196000,0.0664,0.868,5,0.132,-24.621,1,0.0452,65.108,3,0.0433
2943,The National,You Had Your Soul With You,453xpk4hea68C8HG4y0DdK,60,0.0194,0.521,206280,0.777,0.0958,5,0.0866,-5.824,1,0.0878,154.007,4,0.276
2944,Yella Beezy,Madder,3il7A6tg03mfmHhpOYVN8h,45,3.57e-05,0.964,240228,0.433,5.93e-05,0,0.17,-8.252,1,0.174,120.036,4,0.0748
2945,Artemio Li Fonti,Chiudete Gli Occhi,1pFCkU2BQHr0mJIj05KXSD,62,0.993,0.256,232750,0.00486,0.872,5,0.111,-33.197,1,0.0403,68.869,3,0.058
2946,Lil Keed,Proud Of Me (feat. Young Thug),4ETgPn8Pc9ljGSLLuvWonJ,57,0.104,0.675,209053,0.719,0.0,0,0.252,-6.567,0,0.0743,121.999,4,0.568
2947,Nova Meme,Eyes closed,4D1df6ORQAATbEjYyDiKav,61,0.989,0.49,176708,0.00627,0.96,1,0.103,-21.032,1,0.0442,72.099,4,0.288
2948,Antoine Minot,Courage,13BdZaexiYI6sYpfJPFoIk,61,0.989,0.311,254071,0.0484,0.92,5,0.122,-25.137,1,0.044,163.667,3,0.0997
